Aisle,Location,Scan Date,Occupancy,Barcode,Expected,Scanned,Status,Sub Status,Result Age,Barcode actually scanned at,Barcode should be at,Client,Assignee,Comment,Hidden
AL 2,AL36A02,2024-06-14 23:47:41,Occupied,317639,No,Yes,Error,Incorrect barcode,0,,,,,,
AL 2,AL36A03,2024-06-14 23:47:41,Occupied,317626,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL36B01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,36,,,,,,
AL 2,AL36B02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,58,,,,,,
AL 2,AL36B03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,38,,,,,,
AL 2,AL36C01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36C02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36C03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,36,,,,,,
AL 2,AL36D01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36D02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36D03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36E01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36E02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36E03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36F01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36F02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36F03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36G01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36G02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL36G03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38A01,2024-06-14 23:47:41,Occupied,16704,Yes,No,Error,Incorrect barcode,0,,,SFOODS,,,
AL 2,AL38A01,2024-06-14 23:47:41,Occupied,317640,No,Yes,Error,Incorrect barcode,0,,,,,,
AL 2,AL38A02,2024-06-14 23:47:41,Occupied,317627,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL38A03,2024-06-14 23:47:41,Occupied,317632,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL38B01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,36,,,,,,
AL 2,AL38B02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38B03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,37,,,,,,
AL 2,AL38C01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38C02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38C03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38D01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38D02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38D03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38E01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38E02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38E03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38F01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38F02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38F03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38G01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38G02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL38G03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40A01,2024-06-14 23:47:41,Occupied,317641,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL40A02,2024-06-14 23:47:41,Occupied,268802,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL40A03,2024-06-14 23:47:41,Occupied,317642,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL40B01,2024-06-14 23:47:41,Occupied,279078,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL40B02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40B03,2024-06-14 23:47:41,Occupied,279077,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL40C01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40C02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40C03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40D01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40D02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40D03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40E01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40E02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40E03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40F01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40F02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40F03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40G01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40G02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL40G03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42A01,2024-06-14 23:47:41,Occupied,317647,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL42A02,2024-06-14 23:47:41,Occupied,317643,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL42A03,2024-06-14 23:47:41,Occupied,317637,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL42B01,2024-06-14 23:47:41,Occupied,279080,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL42B02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42B03,2024-06-14 23:47:41,Occupied,279072,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL42C01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42C02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42C03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42D01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42D02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42D03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42E01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42E02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42E03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42F01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42F02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42F03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42G01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42G02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL42G03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44A01,2024-06-14 23:47:41,Occupied,271140,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL44A02,2024-06-14 23:47:41,Occupied,317645,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL44A03,2024-06-14 23:47:41,Occupied,317631,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 2,AL44B01,2024-06-14 23:47:41,Occupied,279070,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL44B02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44B03,2024-06-14 23:47:41,Occupied,279067,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 2,AL44C01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,37,,,,,,
AL 2,AL44C02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44C03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,38,,,,,,
AL 2,AL44D01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44D02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44D03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44E01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44E02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44E03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44F01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44F02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44F03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44G01,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44G02,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 2,AL44G03,2024-06-14 23:47:41,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL01A01,2024-06-14 23:44:32,Occupied,302858,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL01A02,2024-06-14 23:44:32,Occupied,313032,No,Yes,Error,Unexpected item with barcode,2,,,,,,
AL 1,AL01A03,2024-06-14 23:44:32,Occupied,306306,Yes,No,Error,Incorrect barcode,1,,,INTERSTOQ,,,
AL 1,AL01A03,2024-06-14 23:44:32,Occupied,308489,No,Yes,Error,Incorrect barcode,1,,,,,,
AL 1,AL01B01,2024-06-14 23:44:32,Occupied,307362,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL01B02,2024-06-14 23:44:32,Occupied,316723,No,Yes,Error,Unexpected item with barcode,1,,,,,,
AL 1,AL01B03,2024-06-14 23:44:32,Occupied,307365,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL01C01,2024-06-14 23:44:32,Occupied,317202,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 1,AL01C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,73,,,,,,
AL 1,AL01C03,2024-06-14 23:44:32,Occupied,317206,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 1,AL01D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL01G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03A01,2024-06-14 23:44:32,Occupied,172668,Yes,No,Error,Incorrect barcode,2,,,INTERSTOQ,,,
AL 1,AL03A01,2024-06-14 23:44:32,Occupied,313034,No,Yes,Error,Incorrect barcode,2,,,,,,
AL 1,AL03A02,2024-06-14 23:44:32,Occupied,306310,Yes,No,Error,Incorrect barcode,2,,,INTERSTOQ,,,
AL 1,AL03A02,2024-06-14 23:44:32,Occupied,313037,No,Yes,Error,Incorrect barcode,2,,,,,,
AL 1,AL03A03,2024-06-14 23:44:32,Occupied,302848,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL03B01,2024-06-14 23:44:32,Occupied,307360,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL03B02,2024-06-14 23:44:32,Occupied,316725,No,Yes,Error,Unexpected item with barcode,1,,,,,,
AL 1,AL03B03,2024-06-14 23:44:32,Occupied,307359,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL03C01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,15,,,,,,
AL 1,AL03C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,73,,,,,,
AL 1,AL03C03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,16,,,,,,
AL 1,AL03D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL03G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,99,,,,,,
AL 1,AL05A01,2024-06-14 23:44:32,Occupied,310909,Yes,Yes,Correct,Contains expected item,7,,,INTERSTOQ,,,
AL 1,AL05A02,2024-06-14 23:44:32,Occupied,310912,Yes,Yes,Correct,Contains expected item,7,,,INTERSTOQ,,,
AL 1,AL05A03,2024-06-14 23:44:32,Occupied,313015,No,Yes,Error,Unexpected item with barcode,2,,,,,,
AL 1,AL05B01,2024-06-14 23:44:32,Occupied,307358,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL05B02,2024-06-14 23:44:32,Occupied,316735,No,Yes,Error,Unexpected item with barcode,1,,,,,,
AL 1,AL05B03,2024-06-14 23:44:32,Occupied,307357,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL05C01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,16,,,,,,
AL 1,AL05C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,73,,,,,,
AL 1,AL05C03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,16,,,,,,
AL 1,AL05D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL05G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07A01,2024-06-14 23:44:32,Empty,308817,Yes,No,Error,Unexpectedly empty,0,,,INTERSTOQ,,,
AL 1,AL07A02,2024-06-14 23:44:32,Occupied,310910,Yes,Yes,Correct,Contains expected item,7,,,INTERSTOQ,,,
AL 1,AL07A03,2024-06-14 23:44:32,Occupied,316371,No,Yes,Error,Unexpected item with barcode,1,,,,,,
AL 1,AL07B01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,44,,,,,,
AL 1,AL07B02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,42,,,,,,
AL 1,AL07B03,2024-06-14 23:44:32,Occupied,307356,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL07C01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,16,,,,,,
AL 1,AL07C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,78,,,,,,
AL 1,AL07C03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,16,,,,,,
AL 1,AL07D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL07G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09A01,2024-06-14 23:44:32,Occupied,268122,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL09A02,2024-06-14 23:44:32,Empty,308818,Yes,No,Error,Unexpectedly empty,0,,,INTERSTOQ,,,
AL 1,AL09A03,2024-06-14 23:44:32,Occupied,268123,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL09B01,2024-06-14 23:44:32,Occupied,263587,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL09B02,2024-06-14 23:44:32,Occupied,263586,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL09B03,2024-06-14 23:44:32,Occupied,263585,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL09C01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,39,,,,,,
AL 1,AL09C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,78,,,,,,
AL 1,AL09C03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,37,,,,,,
AL 1,AL09D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL09D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL09E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL09F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL09G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11A01,2024-06-14 23:44:32,Occupied,309874,Yes,Yes,Correct,Contains expected item,7,,,INTERSTOQ,,,
AL 1,AL11A02,2024-06-14 23:44:32,Occupied,316381,No,Yes,Error,Unexpected item with barcode,1,,,,,,
AL 1,AL11A03,2024-06-14 23:44:32,Occupied,309875,Yes,Yes,Correct,Contains expected item,7,,,INTERSTOQ,,,
AL 1,AL11B01,2024-06-14 23:44:32,Occupied,263584,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL11B02,2024-06-14 23:44:32,Occupied,263582,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL11B03,2024-06-14 23:44:32,Occupied,263583,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL11C01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,39,,,,,,
AL 1,AL11C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,57,,,,,,
AL 1,AL11C03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,32,,,,,,
AL 1,AL11D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL11D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL11E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL11F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL11G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13A01,2024-06-14 23:44:32,Occupied,268119,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL13A02,2024-06-14 23:44:32,Occupied,268118,Yes,Yes,Correct,Contains expected item,30,,,INTERSTOQ,,,
AL 1,AL13A03,2024-06-14 23:44:32,Occupied,308819,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL13B01,2024-06-14 23:44:32,Occupied,317029,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 1,AL13B02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,37,,,,,,
AL 1,AL13B03,2024-06-14 23:44:32,Occupied,317020,No,Yes,Error,Unexpected item with barcode,0,,,,,,
AL 1,AL13C01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,39,,,,,,
AL 1,AL13C02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,67,,,,,,
AL 1,AL13C03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,39,,,,,,
AL 1,AL13D01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13D02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13D03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,73,,,,,,
AL 1,AL13E01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13E02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13E03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13F01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13F02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13F03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13G01,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13G02,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL13G03,2024-06-14 23:44:32,Empty,,,,Correct,Empty as expected,92,,,,,,
AL 1,AL15A01,2024-06-14 23:44:32,Empty,305220,Yes,No,Error,Unexpectedly empty,0,,,INTERSTOQ,,,
AL 1,AL15A02,2024-06-14 23:44:32,Empty,305221,Yes,No,Error,Unexpectedly empty,0,,,INTERSTOQ,,,
AL 1,AL15A03,2024-06-14 23:44:32,Occupied,305222,Yes,Yes,Correct,Contains expected item,8,,,INTERSTOQ,,,
AL 1,AL15B01,2024-06-14 23:44:32,Occupied,317031,No,Yes,Error,Unexpected item with barcode,0,,,,,,
